Lead_ID,Customer_Name,Industry,Country,Lead_Source,Budget,Company_Size,Salesperson,Status,Revenue,Meetings,Emails,Website_Visits,Last_Contact,Created_Date,Converted,Churned
L102790,Customer_02790,Hospitality,United Arab Emirates,Website,37308.05,201-500,Emma Brown,Won,0.0,18,9,16,2026-01-18,2025-08-04,0,0
L102791,Customer_02791,Finance,India,Partner,10951.85,1-10,Frank Miller,New,0.0,6,44,88,2025-04-06,2024-12-08,0,0
L102792,Customer_02792,Telecom,Brazil,Email Campaign,8977.01,201-500,Henry Chen,Won,0.0,12,34,85,2026-11-26,2026-06-11,0,0
L102793,Customer_02793,Education,France,Partner,19288.16,11-50,Grace Lee,Proposal Sent,0.0,2,34,88,2025-10-05,2025-09-30,0,0
L102794,Customer_02794,Technology,United States,Email Campaign,6597.59,201-500,Carol Davis,Lost,0.0,9,46,0,2025-04-04,2024-11-28,0,0
L102795,Customer_02795,Hospitality,Canada,Referral,18984.88,11-50,Frank Miller,New,0.0,16,20,98,2025-07-18,2025-05-23,0,0
L102796,Customer_02796,Energy,Japan,Website,6914.97,1000+,David Wilson,New,0.0,13,17,42,2026-07-15,2026-07-02,0,0
L102797,Customer_02797,Education,United Kingdom,Social Media,15122.75,11-50,Bob Smith,New,0.0,5,30,59,2025-01-04,2024-11-10,0,0
L102798,Customer_02798,Telecom,Australia,Social Media,34021.7,1000+,Carol Davis,New,20694.12,19,44,30,2026-11-26,2026-06-11,1,0
L102799,Customer_02799,Retail,United Kingdom,Partner,17510.62,11-50,Henry Chen,Lost,12054.9,16,40,51,2025-10-19,2025-08-05,1,0
L102800,Customer_02800,Telecom,Canada,Paid Ads,10385.29,1-10,Henry Chen,New,0.0,8,39,55,2026-10-10,2026-04-28,0,0
L102801,Customer_02801,Manufacturing,United Kingdom,Referral,19515.96,11-50,Grace Lee,Contacted,0.0,19,38,79,2026-01-21,2026-01-01,0,0
L102802,Customer_02802,Hospitality,Brazil,Cold Call,4991.36,51-200,Henry Chen,Won,0.0,3,1,34,2026-02-01,2025-10-06,0,0
L102803,Customer_02803,Technology,Japan,Referral,7426.41,1000+,Emma Brown,Contacted,0.0,6,24,11,2026-03-27,2026-01-08,0,0
L102804,Customer_02804,Finance,Brazil,Website,9885.37,11-50,Grace Lee,Contacted,10635.79,18,17,58,2024-12-11,2024-10-19,1,0
L102805,Customer_02805,Hospitality,Brazil,Website,23174.21,501-1000,Bob Smith,Negotiation,0.0,19,18,78,2025-09-07,2025-06-02,0,0
L102806,Customer_02806,Healthcare,Germany,Website,17748.55,501-1000,Carol Davis,Qualified,0.0,16,42,1,2026-02-17,2025-10-30,0,0
L102807,Customer_02807,Retail,Australia,Social Media,19430.84,51-200,Bob Smith,Won,0.0,3,19,81,2025-12-24,2025-12-20,0,0
L102808,Customer_02808,Telecom,United Kingdom,Referral,13106.09,51-200,Henry Chen,Negotiation,0.0,4,41,80,2025-11-16,2025-07-22,0,0
L102809,Customer_02809,Finance,France,Referral,7695.03,1000+,Emma Brown,Contacted,0.0,12,45,57,2026-01-08,2025-11-15,0,0
L102810,Customer_02810,Education,Australia,Website,37861.19,501-1000,Henry Chen,Proposal Sent,0.0,1,22,94,2025-05-02,2024-12-09,0,0
L102811,Customer_02811,Healthcare,India,Trade Show,8197.17,11-50,David Wilson,Won,9122.65,19,8,38,2026-03-02,2026-01-30,1,0
L102812,Customer_02812,Finance,United States,Trade Show,17913.81,1000+,David Wilson,Qualified,0.0,18,34,13,2025-04-24,2025-03-04,0,0
L102813,Customer_02813,Hospitality,Japan,Paid Ads,12351.43,51-200,Frank Miller,Won,0.0,16,43,65,2026-02-19,2025-08-29,0,0
L102814,Customer_02814,Finance,Canada,Website,19813.03,1-10,Emma Brown,Qualified,0.0,19,20,60,2026-02-22,2026-01-09,0,0
L102815,Customer_02815,Technology,Japan,Referral,8744.32,501-1000,Carol Davis,Proposal Sent,0.0,4,9,91,2025-09-06,2025-08-14,0,0
L102816,Customer_02816,Real Estate,Australia,Email Campaign,27913.73,1000+,Carol Davis,Won,0.0,17,26,22,2026-08-01,2026-04-24,0,0
L102817,Customer_02817,Energy,Australia,Trade Show,35059.24,51-200,Emma Brown,New,0.0,5,49,15,2025-10-22,2025-07-02,0,0
L102818,Customer_02818,Finance,India,Referral,26740.28,501-1000,Alice Johnson,Qualified,0.0,2,25,67,2025-05-25,2025-02-12,0,0
L102819,Customer_02819,Telecom,Japan,Referral,14918.21,11-50,Bob Smith,New,0.0,5,22,31,2025-07-25,2025-05-14,0,0
L102820,Customer_02820,Education,United Kingdom,Email Campaign,9851.83,1000+,Alice Johnson,Won,0.0,15,21,18,2026-07-28,2026-07-09,0,0
L102821,Customer_02821,Energy,Australia,Website,96324.53,51-200,Bob Smith,Proposal Sent,80520.83,18,36,67,2025-07-07,2025-05-17,1,0
L102822,Customer_02822,Finance,United States,Email Campaign,6673.25,11-50,Bob Smith,Contacted,0.0,12,17,18,2026-07-12,2026-07-02,0,0
L102823,Customer_02823,Hospitality,Canada,Partner,24756.93,201-500,Alice Johnson,New,0.0,4,36,83,2026-03-27,2025-10-25,0,0
L102824,Customer_02824,Real Estate,Japan,Social Media,16864.22,11-50,Alice Johnson,Lost,0.0,12,49,31,2025-05-29,2025-04-13,0,0
L102825,Customer_02825,Energy,Japan,Email Campaign,12787.5,201-500,Grace Lee,Contacted,11264.73,10,38,65,2025-01-28,2024-10-01,1,0
L102826,Customer_02826,Retail,Germany,Email Campaign,15208.57,501-1000,Bob Smith,Contacted,0.0,10,46,57,2024-09-22,2024-08-07,0,0
L102827,Customer_02827,Hospitality,France,Paid Ads,9347.36,51-200,Emma Brown,New,0.0,6,39,59,2025-10-31,2025-07-12,0,0
L102828,Customer_02828,Real Estate,Australia,Social Media,18014.62,501-1000,Alice Johnson,Proposal Sent,0.0,2,42,30,2026-03-03,2026-02-15,0,0
L102829,Customer_02829,Finance,France,Social Media,16676.86,51-200,Henry Chen,Contacted,0.0,7,1,8,2024-12-06,2024-11-20,0,0
L102830,Customer_02830,Hospitality,United Kingdom,Paid Ads,87060.39,1000+,Bob Smith,Won,0.0,17,17,63,2025-12-29,2025-11-03,0,0
L102831,Customer_02831,Telecom,France,Referral,28270.54,11-50,Frank Miller,Negotiation,0.0,8,13,43,2025-07-25,2025-06-09,0,0
L102832,Customer_02832,Retail,Canada,Website,19170.31,501-1000,Frank Miller,New,0.0,0,43,97,2026-04-24,2026-02-26,0,0
L102833,Customer_02833,Education,Australia,Email Campaign,19988.08,201-500,Grace Lee,Proposal Sent,0.0,6,11,89,2025-12-11,2025-10-23,0,0
L102834,Customer_02834,Retail,United Arab Emirates,Cold Call,48420.39,1000+,Frank Miller,Contacted,0.0,9,48,7,2025-12-06,2025-08-04,0,0
L102835,Customer_02835,Education,Australia,Referral,6773.01,11-50,Emma Brown,New,0.0,11,34,36,2025-04-15,2025-01-27,0,0
L102836,Customer_02836,Hospitality,France,Website,11755.62,11-50,Grace Lee,Proposal Sent,0.0,12,6,41,2024-10-29,2024-10-02,0,0
L102837,Customer_02837,Energy,India,Paid Ads,3515.73,1000+,Grace Lee,Contacted,0.0,8,34,38,2026-08-25,2026-03-13,0,0
L102838,Customer_02838,Healthcare,Brazil,Social Media,19754.6,1000+,David Wilson,Lost,0.0,2,17,72,2025-09-29,2025-06-07,0,0
L102839,Customer_02839,Hospitality,Canada,Trade Show,24190.65,501-1000,Henry Chen,Proposal Sent,0.0,8,14,35,2024-10-23,2024-08-12,0,0
L102840,Customer_02840,Manufacturing,Canada,Website,6654.71,51-200,Henry Chen,Contacted,0.0,0,49,15,2026-10-07,2026-07-08,0,0
L102841,Customer_02841,Telecom,Germany,Cold Call,36481.33,51-200,Frank Miller,Lost,0.0,10,39,36,2025-07-27,2025-05-29,0,0
L102842,Customer_02842,Telecom,Japan,Social Media,8077.07,201-500,Henry Chen,Proposal Sent,0.0,8,38,78,2025-03-17,2025-01-06,0,0
L102843,Customer_02843,Manufacturing,Japan,Social Media,10512.0,501-1000,Alice Johnson,New,0.0,7,15,40,2026-05-17,2026-05-05,0,0
L102844,Customer_02844,Manufacturing,United Kingdom,Trade Show,14526.01,11-50,Emma Brown,Proposal Sent,0.0,13,33,28,2025-08-16,2025-03-20,0,0
L102845,Customer_02845,Manufacturing,France,Trade Show,40779.61,1-10,Frank Miller,Lost,0.0,15,17,77,2025-11-24,2025-09-16,0,0
L102846,Customer_02846,Energy,Germany,Email Campaign,7326.56,1-10,Henry Chen,Qualified,0.0,5,30,6,2025-09-10,2025-05-08,0,0
L102847,Customer_02847,Retail,United Arab Emirates,Partner,16380.93,51-200,Alice Johnson,Qualified,0.0,10,19,45,2025-02-24,2025-02-15,0,0
L102848,Customer_02848,Healthcare,United States,Cold Call,22980.16,501-1000,Grace Lee,Qualified,0.0,10,30,10,2026-04-22,2026-04-06,0,0
L102849,Customer_02849,Retail,Germany,Website,19889.14,51-200,Alice Johnson,Contacted,0.0,10,37,60,2026-08-05,2026-06-01,0,0
L102850,Customer_02850,Finance,France,Paid Ads,20410.01,201-500,Carol Davis,New,0.0,8,15,89,2025-12-08,2025-12-02,0,0
L102851,Customer_02851,Retail,Australia,Website,22766.61,51-200,Frank Miller,Proposal Sent,0.0,4,0,44,2026-07-04,2026-01-11,0,0
L102852,Customer_02852,Finance,Germany,Cold Call,9060.63,11-50,Carol Davis,Lost,0.0,3,4,98,2025-12-29,2025-12-22,0,0
L102853,Customer_02853,Technology,Australia,Website,43540.46,501-1000,Grace Lee,Won,0.0,0,45,87,2024-12-23,2024-09-14,0,0
L102854,Customer_02854,Telecom,Brazil,Referral,12359.69,501-1000,Henry Chen,New,8012.67,1,47,72,2025-05-08,2025-03-06,1,0
L102855,Customer_02855,Technology,Japan,Email Campaign,11263.31,1000+,Bob Smith,Qualified,0.0,16,34,17,2025-12-09,2025-11-02,0,0
L102856,Customer_02856,Education,United States,Referral,34315.0,501-1000,Carol Davis,New,0.0,1,5,3,2025-05-29,2025-05-04,0,0
L102857,Customer_02857,Telecom,United Kingdom,Email Campaign,8592.14,51-200,Alice Johnson,Contacted,0.0,17,29,12,2026-05-18,2026-03-26,0,0
L102858,Customer_02858,Telecom,United States,Paid Ads,16717.22,501-1000,Frank Miller,Negotiation,0.0,17,21,34,2026-03-18,2026-03-09,0,0
L102859,Customer_02859,Manufacturing,United Arab Emirates,Referral,8054.74,51-200,Henry Chen,Contacted,0.0,4,11,40,2026-08-20,2026-05-10,0,0
L102860,Customer_02860,Finance,India,Paid Ads,77922.11,1000+,Emma Brown,Won,92801.32,8,18,21,2025-10-24,2025-09-12,1,0
L102861,Customer_02861,Hospitality,Australia,Email Campaign,67242.32,201-500,Bob Smith,Qualified,80186.59,7,39,97,2025-04-28,2025-04-25,1,0
L102862,Customer_02862,Energy,Brazil,Social Media,12367.55,1000+,Bob Smith,Negotiation,0.0,7,49,74,2025-08-03,2025-07-14,0,0
L102863,Customer_02863,Real Estate,Australia,Email Campaign,19223.72,11-50,Alice Johnson,Lost,0.0,7,43,69,2025-11-16,2025-06-08,0,0
L102864,Customer_02864,Technology,Germany,Cold Call,13408.44,1-10,David Wilson,Negotiation,0.0,6,10,65,2026-05-05,2026-03-23,0,0
L102865,Customer_02865,Technology,Australia,Website,10466.98,1-10,Frank Miller,Lost,0.0,13,25,61,2025-07-17,2025-04-04,0,0
L102866,Customer_02866,Retail,Brazil,Social Media,14526.68,201-500,Bob Smith,Won,0.0,8,26,88,2025-08-24,2025-06-12,0,0
L102867,Customer_02867,Finance,United States,Paid Ads,12985.37,1000+,Grace Lee,Proposal Sent,0.0,3,14,39,2024-11-16,2024-08-20,0,0
L102868,Customer_02868,Energy,India,Social Media,4607.92,201-500,Carol Davis,Contacted,0.0,7,21,14,2026-06-23,2026-01-21,0,0
L102869,Customer_02869,Healthcare,Canada,Social Media,16060.47,501-1000,Emma Brown,Contacted,14976.42,19,19,29,2026-10-13,2026-06-07,1,0
L102870,Customer_02870,Healthcare,United States,Trade Show,12970.01,51-200,Frank Miller,Lost,0.0,19,3,22,2025-11-29,2025-08-22,0,0
L102871,Customer_02871,Hospitality,Germany,Email Campaign,16622.96,1000+,Emma Brown,New,0.0,1,20,95,2026-04-03,2026-02-26,0,0
L102872,Customer_02872,Energy,Canada,Website,12654.11,1000+,David Wilson,Lost,0.0,11,18,56,2026-08-14,2026-03-15,0,0
L102873,Customer_02873,Healthcare,France,Social Media,10381.31,11-50,Carol Davis,Contacted,0.0,19,15,42,2026-02-03,2026-01-31,0,0
L102874,Customer_02874,Retail,Germany,Partner,24647.65,1000+,David Wilson,Won,0.0,3,30,2,2025-06-19,2025-03-11,0,0
L102875,Customer_02875,Education,India,Cold Call,19403.22,1-10,Bob Smith,Contacted,0.0,1,35,71,2025-12-31,2025-09-12,0,0
L102876,Customer_02876,Real Estate,Canada,Partner,35498.05,201-500,Carol Davis,Lost,0.0,4,2,64,2025-04-08,2024-10-20,0,0
L102877,Customer_02877,Hospitality,Canada,Partner,18888.54,51-200,Grace Lee,New,0.0,6,17,81,2026-05-21,2026-04-23,0,0
L102878,Customer_02878,Energy,Brazil,Referral,11633.86,11-50,Henry Chen,Qualified,0.0,18,1,13,2024-10-29,2024-09-08,0,0
L102879,Customer_02879,Hospitality,United States,Social Media,20573.06,1000+,Grace Lee,Won,0.0,5,41,65,2025-09-26,2025-09-24,0,0
L102880,Customer_02880,Technology,France,Trade Show,3339.48,201-500,Carol Davis,Contacted,0.0,6,46,36,2025-08-09,2025-06-26,0,0
L102881,Customer_02881,Healthcare,United States,Email Campaign,58254.46,1-10,Carol Davis,Contacted,0.0,5,23,23,2025-05-18,2024-12-02,0,0
L102882,Customer_02882,Education,United Arab Emirates,Trade Show,16188.66,1-10,Alice Johnson,Lost,9820.28,7,47,22,2025-07-28,2025-07-27,1,0
L102883,Customer_02883,Technology,United Kingdom,Paid Ads,61643.26,1-10,Carol Davis,Won,72242.14,19,31,28,2026-08-11,2026-03-23,1,0
L102884,Customer_02884,Retail,Japan,Trade Show,7269.61,11-50,Emma Brown,New,0.0,1,43,73,2026-07-13,2026-01-26,0,0
L102885,Customer_02885,Finance,United Kingdom,Partner,6109.79,1-10,Carol Davis,Proposal Sent,0.0,9,47,2,2024-10-09,2024-09-19,0,0
L102886,Customer_02886,Hospitality,France,Partner,17258.9,11-50,Frank Miller,Contacted,0.0,12,29,94,2026-08-03,2026-05-31,0,0
L102887,Customer_02887,Technology,India,Partner,17219.1,501-1000,Alice Johnson,Contacted,0.0,2,22,96,2025-03-03,2024-09-23,0,0
L102888,Customer_02888,Finance,Japan,Partner,16928.8,1000+,David Wilson,Proposal Sent,0.0,0,37,96,2025-07-22,2025-03-15,0,0
L102889,Customer_02889,Finance,United Kingdom,Referral,15215.63,501-1000,Carol Davis,New,0.0,19,8,83,2025-07-23,2025-07-11,0,0
L102890,Customer_02890,Finance,Germany,Website,8606.89,51-200,David Wilson,Qualified,0.0,5,14,32,2026-05-06,2025-12-02,0,0
L102891,Customer_02891,Education,Japan,Referral,4723.24,501-1000,Alice Johnson,Contacted,0.0,4,27,40,2025-03-24,2024-10-31,0,0
L102892,Customer_02892,Retail,France,Referral,16288.35,1000+,David Wilson,Won,0.0,6,10,12,2026-08-22,2026-06-27,0,0
L102893,Customer_02893,Hospitality,Germany,Trade Show,5443.54,1-10,Grace Lee,Proposal Sent,0.0,1,24,89,2025-05-01,2025-02-16,0,0
L102894,Customer_02894,Healthcare,Brazil,Social Media,5095.41,1000+,Grace Lee,Contacted,0.0,2,42,77,2026-04-12,2026-02-17,0,0
L102895,Customer_02895,Education,United States,Email Campaign,10234.89,501-1000,Carol Davis,Lost,0.0,0,39,15,2026-02-03,2025-11-02,0,0
L102896,Customer_02896,Real Estate,Japan,Website,18060.12,51-200,David Wilson,Won,20379.82,10,44,99,2026-10-22,2026-06-04,1,0
L102897,Customer_02897,Real Estate,Japan,Trade Show,53714.13,51-200,Frank Miller,Contacted,0.0,9,43,4,2025-10-03,2025-06-05,0,0
L102898,Customer_02898,Telecom,Japan,Cold Call,26515.41,51-200,David Wilson,Lost,0.0,5,16,76,2026-09-25,2026-04-04,0,0
L102899,Customer_02899,Healthcare,Germany,Partner,36433.8,1-10,Emma Brown,Contacted,0.0,18,35,13,2026-05-13,2026-04-26,0,0
L102900,Customer_02900,Education,United Kingdom,Website,21111.29,11-50,Carol Davis,Contacted,0.0,6,18,74,2026-05-07,2025-11-22,0,0
L102901,Customer_02901,Energy,Canada,Cold Call,17271.23,11-50,Grace Lee,Qualified,0.0,0,48,88,2026-01-03,2025-07-24,0,0
L102902,Customer_02902,Energy,France,Website,77192.16,1-10,Frank Miller,New,0.0,1,8,95,2024-11-06,2024-08-30,0,0
L102903,Customer_02903,Real Estate,United Arab Emirates,Cold Call,5292.26,201-500,Henry Chen,Negotiation,0.0,14,13,16,2024-12-17,2024-11-22,0,0
L102904,Customer_02904,Real Estate,India,Paid Ads,10003.98,51-200,Grace Lee,Proposal Sent,12170.77,10,47,16,2025-11-10,2025-10-01,1,0
L102905,Customer_02905,Energy,United Arab Emirates,Email Campaign,10565.76,11-50,Carol Davis,Lost,0.0,5,11,6,2025-11-04,2025-05-19,0,0
L102906,Customer_02906,Real Estate,Brazil,Email Campaign,24971.49,11-50,Carol Davis,Contacted,0.0,4,30,82,2025-01-05,2025-01-04,0,0
L102907,Customer_02907,Hospitality,Brazil,Cold Call,6733.54,1000+,Alice Johnson,New,0.0,4,14,18,2025-10-31,2025-10-15,0,0
L102908,Customer_02908,Finance,United Kingdom,Cold Call,22797.38,501-1000,Emma Brown,Qualified,0.0,8,14,39,2025-01-19,2025-01-06,0,0
L102909,Customer_02909,Retail,United States,Trade Show,20045.4,51-200,Frank Miller,New,22859.87,14,33,41,2025-04-22,2025-03-23,1,0
L102910,Customer_02910,Finance,United States,Paid Ads,23608.05,501-1000,Carol Davis,Lost,0.0,12,39,35,2025-07-14,2025-02-22,0,0
L102911,Customer_02911,Technology,Australia,Trade Show,23310.43,51-200,Alice Johnson,Negotiation,0.0,14,11,49,2024-08-16,2024-08-06,0,0
L102912,Customer_02912,Manufacturing,Germany,Trade Show,39215.36,11-50,Grace Lee,Won,0.0,0,49,34,2026-04-10,2025-10-19,0,0
L102913,Customer_02913,Healthcare,United Arab Emirates,Email Campaign,12907.37,501-1000,Bob Smith,Won,0.0,11,4,23,2026-08-11,2026-06-01,0,0
L102914,Customer_02914,Manufacturing,United Kingdom,Website,19362.83,501-1000,Emma Brown,Contacted,0.0,15,5,38,2025-09-27,2025-06-24,0,0
L102915,Customer_02915,Manufacturing,United Arab Emirates,Trade Show,7977.78,201-500,Alice Johnson,New,4896.37,4,48,80,2026-03-07,2025-11-21,1,0
L102916,Customer_02916,Real Estate,India,Partner,6799.77,201-500,Alice Johnson,Qualified,0.0,11,2,11,2026-10-31,2026-06-07,0,0
L102917,Customer_02917,Hospitality,United Kingdom,Social Media,45953.26,1-10,Henry Chen,Won,0.0,0,15,95,2026-07-19,2026-03-29,0,0
L102918,Customer_02918,Energy,United States,Website,7566.73,201-500,Frank Miller,Contacted,0.0,18,6,40,2025-07-06,2025-06-26,0,0
L102919,Customer_02919,Retail,France,Trade Show,20929.57,201-500,Alice Johnson,New,0.0,14,11,29,2025-01-17,2024-08-21,0,0
L102920,Customer_02920,Retail,France,Paid Ads,19374.83,51-200,Alice Johnson,Negotiation,0.0,12,3,44,2025-11-30,2025-11-15,0,0
L102921,Customer_02921,Telecom,France,Referral,30408.78,11-50,David Wilson,Contacted,0.0,11,17,93,2025-09-20,2025-06-17,0,0
L102922,Customer_02922,Finance,Australia,Referral,4184.99,1000+,Frank Miller,Proposal Sent,0.0,13,14,80,2026-08-15,2026-03-13,0,0
L102923,Customer_02923,Education,United Kingdom,Trade Show,24930.44,51-200,David Wilson,New,0.0,8,7,81,2026-07-17,2026-04-17,0,0
L102924,Customer_02924,Manufacturing,United Kingdom,Cold Call,12827.9,11-50,Grace Lee,Proposal Sent,0.0,19,35,22,2025-03-11,2024-12-26,0,0
L102925,Customer_02925,Finance,India,Trade Show,8778.52,501-1000,Frank Miller,Qualified,0.0,4,1,88,2025-06-27,2025-04-30,0,0
L102926,Customer_02926,Real Estate,United Arab Emirates,Trade Show,11208.5,51-200,Emma Brown,Lost,0.0,16,23,70,2026-07-23,2026-03-04,0,0
L102927,Customer_02927,Retail,Germany,Cold Call,27604.65,201-500,Carol Davis,Won,23722.68,15,15,5,2025-11-14,2025-07-20,1,0
L102928,Customer_02928,Finance,United Arab Emirates,Website,22289.44,201-500,Frank Miller,New,0.0,16,32,42,2025-10-15,2025-05-23,0,0
L102929,Customer_02929,Real Estate,France,Social Media,12215.41,51-200,Grace Lee,Won,0.0,1,16,83,2026-11-17,2026-06-07,0,0
L102930,Customer_02930,Finance,France,Email Campaign,6018.69,1-10,Alice Johnson,Won,0.0,8,23,53,2026-03-29,2025-12-13,0,0
L102931,Customer_02931,Real Estate,United States,Partner,6323.44,11-50,Frank Miller,Negotiation,0.0,12,40,58,2024-12-29,2024-10-27,0,0
L102932,Customer_02932,Finance,Canada,Cold Call,22632.02,1000+,Henry Chen,Lost,0.0,12,7,37,2026-02-12,2025-10-29,0,0
L102933,Customer_02933,Manufacturing,Canada,Referral,5462.05,201-500,David Wilson,Won,0.0,13,21,3,2025-04-23,2025-02-18,0,0
L102934,Customer_02934,Energy,India,Partner,12299.23,51-200,Grace Lee,Contacted,0.0,12,28,88,2025-06-10,2025-05-05,0,0
L102935,Customer_02935,Healthcare,United Kingdom,Trade Show,87268.99,11-50,Carol Davis,Qualified,0.0,4,36,75,2026-09-16,2026-07-17,0,0
L102936,Customer_02936,Telecom,United Kingdom,Social Media,18429.22,501-1000,Bob Smith,Contacted,0.0,16,26,27,2024-11-22,2024-08-28,0,0
L102937,Customer_02937,Telecom,Canada,Paid Ads,22461.87,1000+,Grace Lee,Proposal Sent,19079.13,9,36,24,2024-09-28,2024-08-19,1,1
L102938,Customer_02938,Hospitality,United States,Partner,6356.77,501-1000,Carol Davis,Lost,0.0,19,39,51,2025-05-15,2025-03-20,0,0
L102939,Customer_02939,Finance,United Kingdom,Partner,5658.36,201-500,Grace Lee,Proposal Sent,0.0,10,39,79,2026-07-06,2026-03-26,0,0
L102940,Customer_02940,Telecom,India,Partner,23320.2,51-200,Carol Davis,Contacted,0.0,10,30,8,2024-12-05,2024-11-11,0,0
L102941,Customer_02941,Hospitality,United Arab Emirates,Email Campaign,10963.79,1000+,David Wilson,Lost,0.0,11,45,62,2026-08-08,2026-07-20,0,0
L102942,Customer_02942,Telecom,Australia,Website,30379.86,1000+,Frank Miller,Negotiation,0.0,17,1,84,2025-11-29,2025-07-13,0,0
L102943,Customer_02943,Finance,United Kingdom,Social Media,14767.64,51-200,Carol Davis,Contacted,0.0,18,24,49,2026-02-09,2025-09-12,0,0
L102944,Customer_02944,Energy,United Arab Emirates,Partner,161047.39,1000+,Grace Lee,Lost,106223.15,11,40,5,2025-04-23,2025-02-26,1,0
L102945,Customer_02945,Finance,Australia,Paid Ads,9598.63,501-1000,Alice Johnson,Contacted,0.0,10,5,2,2026-05-03,2026-04-09,0,0
L102946,Customer_02946,Education,Brazil,Trade Show,17542.68,1000+,Alice Johnson,Proposal Sent,0.0,1,40,16,2025-01-10,2024-10-19,0,0
L102947,Customer_02947,Manufacturing,United Kingdom,Social Media,7662.53,1-10,Alice Johnson,Qualified,0.0,1,1,88,2025-06-30,2025-05-30,0,0
L102948,Customer_02948,Education,Australia,Social Media,29509.16,1-10,Carol Davis,Lost,0.0,14,39,45,2026-06-17,2026-01-11,0,0
L102949,Customer_02949,Education,United States,Website,19503.68,11-50,Alice Johnson,Contacted,0.0,6,9,14,2025-12-17,2025-12-05,0,0
L102950,Customer_02950,Technology,India,Website,7311.23,501-1000,David Wilson,Contacted,0.0,8,33,90,2025-06-04,2025-03-06,0,0
L102951,Customer_02951,Education,Germany,Website,11474.71,1-10,Alice Johnson,Negotiation,9582.47,12,41,82,2026-05-14,2026-03-07,1,0
L102952,Customer_02952,Hospitality,United Arab Emirates,Paid Ads,37432.12,1-10,Grace Lee,Lost,0.0,4,40,14,2026-03-09,2025-12-16,0,0
L102953,Customer_02953,Manufacturing,United States,Partner,34413.23,1-10,Bob Smith,New,0.0,6,28,68,2024-12-14,2024-07-31,0,0
